applicant_id,probability_of_default,risk_band,recommended_decision,actual_default,exposure_at_default,loss_given_default,expected_loss
201125,0.1353053646689439,Medium Risk,Manual Review,0,675000.0,0.45,41099.004518191716
310109,0.0596518307933081,Low Risk,Approve,0,1354500.0,0.45,36359.28216429112
400238,0.3117132476918494,High Risk,Decline,0,202500.0,0.45,28404.869695919777
338686,0.6681079197731986,High Risk,Decline,0,270000.0,0.45,81175.11225244364
132976,0.7537710363176345,High Risk,Decline,1,640080.0,0.45,217113.19421678619
116979,0.6512098449008096,High Risk,Decline,0,450000.0,0.45,131869.99359241393
315585,0.2655247380221308,Medium Risk,Manual Review,0,808650.0,0.45,96622.46073071822
238763,0.5198524109115461,High Risk,Decline,0,601470.0,0.45,140704.03331593543
285535,0.1103290570021453,Medium Risk,Manual Review,0,675000.0,0.45,33512.45106440164
381117,0.7213595956967446,High Risk,Decline,1,440784.0,0.45,143083.69561331725
365847,0.1701230388283825,Medium Risk,Manual Review,0,693000.0,0.45,53052.86965863108
162265,0.2249297759640333,Medium Risk,Manual Review,0,1575000.0,0.45,159418.9787145086
216639,0.6235395998719221,High Risk,Decline,0,1024740.0,0.45,287534.68630773906
379174,0.0413383227047063,Low Risk,Approve,0,454500.0,0.45,8454.720451180056
215015,0.457198091768965,High Risk,Decline,0,1724688.0,0.45,354835.8281235747
359930,0.6340209500120882,High Risk,Decline,0,553581.0,0.45,157941.87818788883
220548,0.0963930614921819,Low Risk,Approve,0,814041.0,0.45,35310.55687657076
313477,0.3201363678374501,High Risk,Decline,0,1046142.0,0.45,150708.64505499255
123857,0.6864742121286955,High Risk,Decline,1,1305000.0,0.45,403131.9810725764
422108,0.1107633983824939,Medium Risk,Manual Review,0,247500.0,0.45,12336.273494850257
410985,0.5139041575658223,High Risk,Decline,0,396000.0,0.45,91577.72087822953
261962,0.6064229066766267,High Risk,Decline,0,865854.0,0.45,236283.16474691278
336070,0.2346093664437647,Medium Risk,Manual Review,1,327024.0,0.45,34525.30205335757
352627,0.5887604425743104,High Risk,Decline,0,450000.0,0.45,119223.98962129785
405345,0.0905947850384776,Low Risk,Approve,0,260568.0,0.45,10622.745876557714
159273,0.6264981053816709,High Risk,Decline,0,270000.0,0.45,76119.51980387303
291538,0.1988611102476417,Medium Risk,Manual Review,0,528633.0,0.45,47306.045382093704
184993,0.1363445806585018,Medium Risk,Manual Review,0,270000.0,0.45,16565.86655000797
184805,0.2884916893694386,Medium Risk,Manual Review,1,1786500.0,0.45,231925.6813763259
385718,0.352223428177374,High Risk,Decline,0,675000.0,0.45,106987.86630887736
288966,0.0788178632045896,Low Risk,Approve,0,284400.0,0.45,10087.110132923377
342791,0.8542361671507689,High Risk,Decline,0,450000.0,0.45,172982.8238480307
299469,0.3951299566886234,High Risk,Decline,1,631849.5,0.45,112348.19950592775
184042,0.4616161851898503,High Risk,Decline,0,254700.0,0.45,52908.13906553469
369031,0.1495549344820217,Medium Risk,Manual Review,0,1067418.0,0.45,71836.93307471879
292666,0.6495720304682826,High Risk,Decline,0,436032.0,0.45,127455.3862151158
227695,0.3353284855767305,High Risk,Decline,0,755856.0,0.45,114057.02150733834
212398,0.1559025029454408,Medium Risk,Manual Review,0,143910.0,0.45,10096.168139495276
426169,0.0915658724934154,Low Risk,Approve,0,1575000.0,0.45,64897.31212970816
132601,0.0719390043633089,Low Risk,Approve,0,1728877.5,0.45,55968.17670725696
224921,0.4525785687297312,High Risk,Decline,0,138474.0,0.45,28201.66412682636
157431,0.592633057395196,High Risk,Decline,1,1042560.0,0.45,278034.984143071
450600,0.2538319100079078,Medium Risk,Manual Review,0,225000.0,0.45,25700.480888300663
394425,0.8133861860949276,High Risk,Decline,1,284400.0,0.45,104097.16409642885
343548,0.2122000058259621,Medium Risk,Manual Review,0,292500.0,0.45,27930.825766842263
445959,0.3842998252107479,High Risk,Decline,1,634482.0,0.45,109724.09476471458
382837,0.1746521246628337,Medium Risk,Manual Review,0,315000.0,0.45,24756.938670956675
302809,0.3442762233303425,High Risk,Decline,0,414792.0,0.45,64261.36045243775
182844,0.7271692228911103,High Risk,Decline,0,76410.0,0.45,25003.35014449938
357378,0.8337294325106805,High Risk,Decline,1,254700.0,0.45,95557.89890721165
404361,0.6461287851903922,High Risk,Decline,0,774000.0,0.45,225046.65588181358
364735,0.9417491721977038,High Risk,Decline,0,640080.0,0.45,271257.6645631378
139975,0.3635211439520743,High Risk,Decline,0,225000.0,0.45,36806.51582514752
170360,0.7426866786154818,High Risk,Decline,0,760131.0,0.45,254042.62546619913
130987,0.0977740462007366,Low Risk,Approve,0,1125000.0,0.45,49498.1108891229
213875,0.2339155484607118,Medium Risk,Manual Review,0,824823.0,0.45,86822.51599260436
295752,0.2995153668059182,Medium Risk,Manual Review,0,215640.0,0.45,29064.372164112694
198376,0.2497563687833348,Medium Risk,Manual Review,0,450000.0,0.45,50575.6646786253
418200,0.0439372137579682,Low Risk,Approve,0,315000.0,0.45,6228.1000501919925
311701,0.0918221465960254,Low Risk,Approve,0,328500.0,0.45,13573.608820557456
390264,0.1822374551542552,Medium Risk,Manual Review,0,481855.5,0.45,39515.45403243655
282732,0.2357396944293252,Medium Risk,Manual Review,0,956574.0,0.45,101476.1081065668
333727,0.6749459939496347,High Risk,Decline,0,610335.0,0.45,185374.42344776265
111852,0.3203323809005277,High Risk,Decline,0,807984.0,0.45,116470.54730228939
318489,0.2646793639230411,Medium Risk,Manual Review,0,440784.0,0.45,52499.89293635418
266278,0.4051838609812757,High Risk,Decline,0,521280.0,0.45,95046.40937354373
416260,0.10169519942153,Medium Risk,Manual Review,0,135000.0,0.45,6177.983364857948
378943,0.7777479877200815,High Risk,Decline,0,545040.0,0.45,190756.69345212897
245574,0.5632554077973061,High Risk,Decline,0,518562.0,0.45,131437.28285018398
426558,0.4001698044577249,High Risk,Decline,0,1024740.0,0.45,184531.50243900405
113357,0.0536835061989637,Low Risk,Approve,0,472500.0,0.45,11414.455505554657
299604,0.3026349566947792,High Risk,Decline,0,276277.5,0.45,37625.053161708835
248463,0.0532629276138406,Low Risk,Approve,0,1030680.0,0.45,24703.665404864954
137333,0.5811316115655378,High Risk,Decline,0,508500.0,0.45,132977.4410164842
312474,0.5508103787096205,High Risk,Decline,0,225000.0,0.45,55769.55084434907
176727,0.839356207980142,High Risk,Decline,0,523431.0,0.45,197705.27668466416
243932,0.0528139050672041,Low Risk,Approve,0,103500.0,0.45,2459.807628505031
349078,0.464306541706272,High Risk,Decline,0,315000.0,0.45,65815.45228686406
267386,0.1997461041683608,Medium Risk,Manual Review,0,225000.0,0.45,20224.293047046533
343178,0.5710118148342191,High Risk,Decline,1,387000.0,0.45,99441.70755337927
252110,0.4826863781337986,High Risk,Decline,0,646920.0,0.45,140516.76228404266
416011,0.3030423094846035,High Risk,Decline,0,900000.0,0.45,122732.13534126441
224447,0.236841837528496,Medium Risk,Manual Review,0,301500.0,0.45,32133.516306678695
141053,0.7733884820783784,High Risk,Decline,0,152820.0,0.45,53185.152524048004
445750,0.3295058614483304,High Risk,Decline,0,270000.0,0.45,40034.96216597214
327201,0.172061060632136,Medium Risk,Manual Review,0,906615.0,0.45,70196.9123182518
143379,0.6681782627404923,High Risk,Decline,0,675000.0,0.45,202959.14730742454
125942,0.3942921861438059,High Risk,Decline,0,675000.0,0.45,119766.25154118105
265823,0.3865219041867456,High Risk,Decline,0,234324.0,0.45,40757.11140449474
326949,0.3638605093534757,High Risk,Decline,0,373500.0,0.45,61155.855109585435
332103,0.2679356908403748,Medium Risk,Manual Review,0,1350000.0,0.45,162770.9321855277
388502,0.439936589652154,High Risk,Decline,0,1078200.0,0.45,213452.8339333286
204266,0.3977128997986084,High Risk,Decline,0,273024.0,0.45,48863.32503957687
275474,0.5221460904478014,High Risk,Decline,1,808650.0,0.45,190005.04621827655
191072,0.1367722814595627,Medium Risk,Manual Review,0,1057266.0,0.45,65072.1073183317
410138,0.1831621451917001,Medium Risk,Manual Review,0,47970.0,0.45,3953.829647180634
433214,0.3858888142876077,High Risk,Decline,0,135000.0,0.45,23442.745467972167
244716,0.0952198281461181,Low Risk,Approve,0,247275.0,0.45,10595.46735217411
110017,0.835708249251071,High Risk,Decline,0,225000.0,0.45,84615.46023667094
122182,0.4869755138447779,High Risk,Decline,0,675000.0,0.45,147918.8123303513
136461,0.2889729230234982,Medium Risk,Manual Review,0,455040.0,0.45,59172.40750167568
180093,0.4263124925215799,High Risk,Decline,0,270000.0,0.45,51796.96784137195
316640,0.3581487825972216,High Risk,Decline,0,462694.5,0.45,74571.06235024358
230280,0.4219782000844581,High Risk,Decline,0,225000.0,0.45,42725.29275855138
222025,0.4741686280698048,High Risk,Decline,0,270000.0,0.45,57611.48831048128
138402,0.1551720720109237,Medium Risk,Manual Review,0,1938321.0,0.45,135347.97860652854
124044,0.9105871084209946,High Risk,Decline,1,781920.0,0.45,320402.82231744484
109986,0.0807447452765453,Low Risk,Approve,0,405000.0,0.45,14715.72982665038
384896,0.0347716493606582,Low Risk,Approve,0,67500.0,0.45,1056.1888493299928
127604,0.1371003164511507,Medium Risk,Manual Review,0,544491.0,0.45,33592.44978216157
261406,0.1194332372333542,Medium Risk,Manual Review,0,1258650.0,0.45,67646.08981969257
278167,0.2660970240355638,Medium Risk,Manual Review,0,306000.0,0.45,36641.560209697134
250525,0.2948699099041263,Medium Risk,Manual Review,0,382500.0,0.45,50754.48324224774
413149,0.1030509906621356,Medium Risk,Manual Review,0,1005120.0,0.45,46610.375280446584
364101,0.5250518762581977,High Risk,Decline,0,176328.0,0.45,41661.606256584964
201094,0.0580578190399748,Low Risk,Approve,0,1304613.0,0.45,34084.34346203939
432147,0.6268227999641512,High Risk,Decline,1,755190.0,0.45,213016.63963721733
101094,0.4198386956534429,High Risk,Decline,0,819432.0,0.45,154813.16792551143
284819,0.8156811500166402,High Risk,Decline,0,521451.0,0.45,191401.98811079716
397022,0.4041815643979737,High Risk,Decline,0,269550.0,0.45,49026.213307563215
141435,0.5816617459289792,High Risk,Decline,0,577147.5,0.45,151067.0801288455
141381,0.5366282447931457,High Risk,Decline,0,1113840.0,0.45,268973.10188117885
447277,0.1683664139592677,Medium Risk,Manual Review,0,971280.0,0.45,73588.9187476609
449675,0.3540947006370981,High Risk,Decline,0,942300.0,0.45,150148.54638465188
169730,0.2143282712006265,Medium Risk,Manual Review,0,630000.0,0.45,60762.064885377615
377885,0.2784205992244762,Medium Risk,Manual Review,0,675000.0,0.45,84570.25701443465
212147,0.2161846514866399,Medium Risk,Manual Review,0,270000.0,0.45,26266.43515562675
351595,0.2207090209390394,Medium Risk,Manual Review,0,270000.0,0.45,26816.14604409329
143110,0.5974214492933172,High Risk,Decline,0,358443.0,0.45,96363.69144707001
146383,0.3644191716489001,High Risk,Decline,0,675000.0,0.45,110692.32338835341
433646,0.7114472129107932,High Risk,Decline,0,450000.0,0.45,144068.0606144356
184151,0.6451291963607084,High Risk,Decline,1,1187298.0,0.45,344682.2720613044
398425,0.3391752697561064,High Risk,Decline,0,315000.0,0.45,48078.09448792809
414393,0.1716052597975836,Medium Risk,Manual Review,0,450000.0,0.45,34750.06510901068
358185,0.0476662042157843,Low Risk,Approve,0,225000.0,0.45,4826.20317684816
123813,0.1229648255057432,Medium Risk,Manual Review,1,1180341.0,0.45,65313.19129602349
356247,0.1525753182389018,Medium Risk,Manual Review,0,238500.0,0.45,16375.146029990136
418778,0.7367569560929068,High Risk,Decline,0,450000.0,0.45,149193.28360881362
390968,0.0800272093365054,Low Risk,Approve,0,540000.0,0.45,19446.61186877081
137161,0.1132129604319899,Medium Risk,Manual Review,0,1078200.0,0.45,54929.796271997184
363528,0.4441711600452886,High Risk,Decline,0,751500.0,0.45,150207.5820483155
387835,0.2323180012435811,Medium Risk,Manual Review,0,1039500.0,0.45,108672.55303171615
217524,0.3130243457600385,High Risk,Decline,0,497520.0,0.45,70081.14262614047
222380,0.5840947686042645,High Risk,Decline,0,153000.0,0.45,40214.924818403604
344902,0.4394510038351393,High Risk,Decline,0,545040.0,0.45,107783.26880863695
314816,0.2333936117186713,Medium Risk,Manual Review,0,202500.0,0.45,21267.992867863923
415387,0.435932031653847,High Risk,Decline,0,436032.0,0.45,85536.1420317406
277076,0.320959084310221,High Risk,Decline,0,229500.0,0.45,33147.049432138076
137471,0.7394578979399762,High Risk,Decline,1,172512.0,0.45,57404.412400239526
376731,0.40562593367804,High Risk,Decline,0,170640.0,0.45,31147.204195269333
403256,0.131494224605093,Medium Risk,Manual Review,0,835605.0,0.45,49444.75419801243
238837,0.3319657462956108,High Risk,Decline,0,292500.0,0.45,43694.99135615978
115663,0.2359790672708048,Medium Risk,Manual Review,0,199080.0,0.45,21140.42072052232
241550,0.8635523868850737,High Risk,Decline,0,108000.0,0.45,41968.64600261458
211486,0.3787604061183743,High Risk,Decline,0,225000.0,0.45,38349.4911194854
315770,0.8595914180910186,High Risk,Decline,1,443088.0,0.45,171393.58901660098
186298,0.6810211112580378,High Risk,Decline,0,805536.0,0.45,246864.15984525962
116724,0.7648979139477776,High Risk,Decline,1,254700.0,0.45,87668.77440712454
154821,0.087153282442988,Low Risk,Approve,0,101880.0,0.45,3995.6293868812286
334993,0.7887800516709019,High Risk,Decline,0,521280.0,0.45,185028.8694007535
371481,0.6279907245291287,High Risk,Decline,0,523278.0,0.45,147876.17865756905
248007,0.2481440412487691,Medium Risk,Manual Review,0,265500.0,0.45,29647.009328196687
111603,0.1110446565090883,Medium Risk,Manual Review,0,675000.0,0.45,33729.81441463557
201115,0.1929354622526132,Medium Risk,Manual Review,0,900000.0,0.45,78138.86221230835
277035,0.3043853150185995,High Risk,Decline,0,754740.0,0.45,103379.29769571201
232219,0.2529076432295247,Medium Risk,Manual Review,0,454500.0,0.45,51725.93573151854
279256,0.1158322695843319,Medium Risk,Manual Review,0,251280.0,0.45,13097.849715517914
389036,0.3602314969130791,High Risk,Decline,0,180000.0,0.45,29178.75124995941
421928,0.0406082781223259,Low Risk,Approve,0,1862802.0,0.45,34040.331766271214
152672,0.1306565165054024,Medium Risk,Manual Review,0,753498.0,0.45,44302.240743204464
416594,0.1171015024308544,Medium Risk,Manual Review,0,199080.0,0.45,10490.655196770524
246069,0.3569695861616283,High Risk,Decline,0,1190340.0,0.45,191211.8297362347
282682,0.2716086970146056,Medium Risk,Manual Review,0,307818.0,0.45,37622.72065393884
376857,0.2640785688610756,Medium Risk,Manual Review,0,1724688.0,0.45,204953.91244734183
223858,0.2903261152973196,Medium Risk,Manual Review,0,500211.0,0.45,65350.9424065444
281986,0.2569827118970096,Medium Risk,Manual Review,0,244584.0,0.45,28284.23682297819
119519,0.2152253543486845,Medium Risk,Manual Review,0,675000.0,0.45,65374.70138341292
213823,0.1091150810767306,Medium Risk,Manual Review,0,225000.0,0.45,11047.901959018973
259077,0.1794301241162549,Medium Risk,Manual Review,0,808650.0,0.45,65293.27643997428
181118,0.7070311094402549,High Risk,Decline,0,553806.0,0.45,176201.13176760144
404498,0.6503882213197073,High Risk,Decline,1,314100.0,0.45,91929.12314243404
256861,0.2792862988249023,Medium Risk,Manual Review,0,1006920.0,0.45,126548.53200574678
115918,0.2821207686693906,Medium Risk,Manual Review,0,270000.0,0.45,34277.67339333096
383251,0.065252982153314,Low Risk,Approve,0,191880.0,0.45,5634.3339970100515
205691,0.5067489973522553,High Risk,Decline,0,651960.0,0.45,148671.03434119938
103081,0.1477642784601099,Medium Risk,Manual Review,0,1928304.0,0.45,128220.5021452847
217061,0.117808642688169,Medium Risk,Manual Review,0,810000.0,0.45,42941.2502598376
345664,0.1255314085000463,Medium Risk,Manual Review,0,1507500.0,0.45,85157.36924121891
314964,0.5015471722269428,High Risk,Decline,0,539100.0,0.45,121672.83624639519
379837,0.1322006976948278,Medium Risk,Manual Review,0,576000.0,0.45,34266.42084249937
124611,0.3671065601868554,High Risk,Decline,0,206280.0,0.45,34077.033555905036
419732,0.5070961483901103,High Risk,Decline,0,271957.5,0.45,62058.87034911154
452173,0.2442889512421293,Medium Risk,Manual Review,0,188460.0,0.45,20717.41308799126
425520,0.1136291594154295,Medium Risk,Manual Review,0,284400.0,0.45,14542.259821986669
215804,0.1644196345774722,Medium Risk,Manual Review,0,328365.0,0.45,24295.343988614248
191565,0.0687505551167902,Low Risk,Approve,0,127350.0,0.45,3939.922437355454
288776,0.6298222336651259,High Risk,Decline,0,1971072.0,0.45,558641.2363896542
169065,0.2551912665206914,Medium Risk,Manual Review,0,463500.0,0.45,53226.51841455321
271067,0.6416638619841074,High Risk,Decline,0,314100.0,0.45,90695.97857214366
238088,0.3963908481213705,High Risk,Decline,0,247500.0,0.45,44148.03070951764
207385,0.1926382514930835,Medium Risk,Manual Review,0,1249740.0,0.45,108336.4777894348
441048,0.7714376233777863,High Risk,Decline,0,545040.0,0.45,189208.96301062292
313872,0.3761910136325255,High Risk,Decline,0,202500.0,0.45,34280.40611726388
281058,0.1330145046769533,Medium Risk,Manual Review,0,675000.0,0.45,40403.15579562457
265050,0.6332985832910332,High Risk,Decline,0,906228.0,0.45,258260.8088423999
285816,0.4222983075014693,High Risk,Decline,0,835380.0,0.45,158750.80205425984
175748,0.4954522481379537,High Risk,Decline,0,398016.0,0.45,88739.0648976941
333736,0.3452799870446785,High Risk,Decline,0,942300.0,0.45,146410.79930649025
439094,0.5195093526222506,High Risk,Decline,0,651816.0,0.45,152381.0286849712
203948,0.1430262349898585,Medium Risk,Manual Review,0,1971072.0,0.45,126861.75317426867
380464,0.3740034938867461,High Risk,Decline,0,938304.0,0.45,157918.03844755923
300211,0.1556217179120303,Medium Risk,Manual Review,0,509400.0,0.45,35673.1663969747
449309,0.0577548678270923,Low Risk,Approve,0,450000.0,0.45,11695.36073498619
443656,0.1169348230391933,Medium Risk,Manual Review,0,1258650.0,0.45,66231.0067582263
405017,0.8620020749210245,High Risk,Decline,1,343800.0,0.45,133360.3410110317
452976,0.6018805899495143,High Risk,Decline,0,477000.0,0.45,129193.66863266325
225996,0.0774629301255373,Low Risk,Approve,0,781920.0,0.45,27256.416445692055
215755,0.6847385939687718,High Risk,Decline,0,675000.0,0.45,207989.34791801445
433114,0.1713264179267143,Medium Risk,Manual Review,0,607500.0,0.45,46836.35950071552
388336,0.2036881116905338,Medium Risk,Manual Review,0,675000.0,0.45,61870.26392599964
407174,0.362499838084815,High Risk,Decline,0,284400.0,0.45,46392.72927809462
313301,0.2527464462663034,Medium Risk,Manual Review,0,1113840.0,0.45,126683.59576916673
453580,0.0850636679963683,Low Risk,Approve,0,225000.0,0.45,8612.69638463229
326272,0.0334514188240182,Low Risk,Approve,0,1546020.0,0.45,23272.453138638877
269395,0.2992467487859251,Medium Risk,Manual Review,0,314055.0,0.45,42290.97196048367
435971,0.650035870147791,High Risk,Decline,0,1125000.0,0.45,329080.6592623192
165568,0.6887102555167827,High Risk,Decline,0,1024740.0,0.45,317587.02625722054
303392,0.6175790262736758,High Risk,Decline,0,270000.0,0.45,75035.8516922516
109845,0.4163281073477136,High Risk,Decline,0,270000.0,0.45,50583.8650427472
245563,0.0715267816559286,Low Risk,Approve,0,728460.0,0.45,23446.979714284986
379055,0.3649493750337872,High Risk,Decline,0,360000.0,0.45,59121.79875547352
385342,0.4054872920172729,High Risk,Decline,0,314100.0,0.45,57313.60129018144
138606,0.2335591932186514,Medium Risk,Manual Review,0,1159411.5,0.45,121856.0465467919
125870,0.8186201506864684,High Risk,Decline,1,647046.0,0.45,238358.20230948448
161116,0.1318224119672608,Medium Risk,Manual Review,0,508495.5,0.45,30163.996478024223
257481,0.2436521253944114,Medium Risk,Manual Review,0,1125000.0,0.45,123348.88848092077
337981,0.440013572796791,High Risk,Decline,0,640080.0,0.45,126739.7494540965
263079,0.4535135132159448,High Risk,Decline,0,807984.0,0.45,164894.24810802238
296370,0.0497395804195723,Low Risk,Approve,0,223884.0,0.45,5011.1533001949865
420064,0.4222564610531064,High Risk,Decline,0,1078200.0,0.45,204874.61233835667
353309,0.2333988671295579,Medium Risk,Manual Review,0,634482.0,0.45,66639.32100634328
229287,0.7115973227856731,High Risk,Decline,0,417024.0,0.45,133538.92287181763
272145,0.1747620579074547,Medium Risk,Manual Review,0,700830.0,0.45,55115.32186947666
434416,0.6645323819217887,High Risk,Decline,0,497520.0,0.45,148778.16779417775
305851,0.2108210400310616,Medium Risk,Manual Review,0,755190.0,0.45,71644.47354947584
315018,0.3847413371974874,High Risk,Decline,0,225000.0,0.45,38955.0603912456
323752,0.8580507212991405,High Risk,Decline,1,444420.0,0.45,171600.7057018938
402877,0.0926025769236229,Low Risk,Approve,0,1350000.0,0.45,56256.065481100915
256124,0.1533190141170464,Medium Risk,Manual Review,0,180000.0,0.45,12418.84014348076
295113,0.3616845601673147,High Risk,Decline,0,417024.0,0.45,67874.01390864642
119641,0.1139997575910139,Medium Risk,Manual Review,0,1078200.0,0.45,55311.542385584034
147599,0.5482861475792702,High Risk,Decline,0,916470.0,0.45,226119.5125523882
219963,0.3394971001278633,High Risk,Decline,0,338832.0,0.45,51764.616643735884
340723,0.0998750664898038,Low Risk,Approve,0,495000.0,0.45,22247.171060603796
281518,0.2181455197622306,Medium Risk,Manual Review,0,180000.0,0.45,17669.78710074068
255437,0.1536260854854885,Medium Risk,Manual Review,0,497520.0,0.45,34394.42252283311
218027,0.1623167338595353,Medium Risk,Manual Review,0,835605.0,0.45,61034.70347851365
156944,0.3867819212473589,High Risk,Decline,0,495351.0,0.45,86216.76516231021
162632,0.2470284170203176,Medium Risk,Manual Review,0,874152.0,0.45,97173.17315781511
293577,0.3277954626559254,High Risk,Decline,0,269982.0,0.45,39824.49356944742
175141,0.1679432727951298,Medium Risk,Manual Review,0,720000.0,0.45,54413.62038562205
216518,0.1983842017705599,Medium Risk,Manual Review,0,526491.0,0.45,47001.37354847274
185929,0.1193410782981926,Medium Risk,Manual Review,0,314100.0,0.45,16868.264712058033
395272,0.0863319749318869,Low Risk,Approve,0,227520.0,0.45,8839.012921426309
260996,0.326702695422013,High Risk,Decline,0,1288350.0,0.45,189408.3379411277
397996,0.2084349804350625,Medium Risk,Manual Review,0,283419.0,0.45,26583.49517396624
112558,0.5232058104812364,High Risk,Decline,0,805536.0,0.45,189657.50208831596
143039,0.1019776070318674,Medium Risk,Manual Review,0,1762110.0,0.45,80863.09250711574
128360,0.7014534967416794,High Risk,Decline,0,433188.0,0.45,136737.55680594058
242261,0.693611154997555,High Risk,Decline,0,900000.0,0.45,280912.5177740098
444648,0.2482842260538618,Medium Risk,Manual Review,0,408780.0,0.45,45672.131666833935
149294,0.2786109062653673,Medium Risk,Manual Review,0,562981.5,0.45,70583.75366653614
453116,0.3205116474594434,High Risk,Decline,0,528687.0,0.45,76252.65361217584
360978,0.1487668954034553,Medium Risk,Manual Review,0,381528.0,0.45,25541.431231270275
386710,0.1800987008955016,Medium Risk,Manual Review,0,900000.0,0.45,72939.97386267815
189266,0.3057311405311306,High Risk,Decline,0,373500.0,0.45,51385.76144476978
391497,0.4528400175329077,High Risk,Decline,0,848745.0,0.45,172955.5653064355
323452,0.2318058168213793,Medium Risk,Manual Review,0,1040985.0,0.45,108587.8702007116
157473,0.4050131011369026,High Risk,Decline,1,180000.0,0.45,32806.06119208911
316739,0.3746107184139505,High Risk,Decline,0,670185.0,0.45,112976.31794411404
186071,0.4957049110629685,High Risk,Decline,0,1125000.0,0.45,250950.6112256278
282422,0.3465754237294612,High Risk,Decline,0,808650.0,0.45,126116.19737947296
272144,0.1578053272646772,Medium Risk,Manual Review,0,545040.0,0.45,38704.597007552846
150342,0.3734481773383043,High Risk,Decline,0,810000.0,0.45,136121.86063981193
321838,0.4308528406061598,High Risk,Decline,0,1078200.0,0.45,209045.48973370268
245561,0.4235914716033583,High Risk,Decline,0,273636.0,0.45,52159.44416564545
421135,0.1107773187333042,Medium Risk,Manual Review,0,1066320.0,0.45,53155.83173026362
160764,0.1261741005266055,Medium Risk,Manual Review,0,675000.0,0.45,38325.383034956416
338100,0.2836842493366842,Medium Risk,Manual Review,0,134775.0,0.45,17205.095116958226
105102,0.1992872096594958,Medium Risk,Manual Review,0,337500.0,0.45,30266.744967035927
386598,0.7644896220054533,High Risk,Decline,0,592560.0,0.45,203852.68668699815
283573,0.390591836669249,High Risk,Decline,0,180000.0,0.45,31637.938770209166
115620,0.2600364606596815,Medium Risk,Manual Review,0,1125000.0,0.45,131643.45820896377
337752,0.4454624584706315,High Risk,Decline,0,490536.0,0.45,98331.91763775736
426729,0.5658325780116035,High Risk,Decline,0,302206.5,0.45,76949.22734408863
236801,0.5445132886827797,High Risk,Decline,0,296280.0,0.45,72597.7787269203
377900,0.1395272319489188,Medium Risk,Manual Review,0,277969.5,0.45,17452.941705551242
339747,0.3572536498324195,High Risk,Decline,0,888723.0,0.45,142874.7909480078
305847,0.2287388389831275,Medium Risk,Manual Review,0,1078200.0,0.45,110981.79728622363
339169,0.2636180824941992,Medium Risk,Manual Review,0,180000.0,0.45,21353.064682030137
236578,0.1069532019328829,Medium Risk,Manual Review,0,513531.0,0.45,24715.70313380788
151064,0.1662848351469317,Medium Risk,Manual Review,0,619254.0,0.45,46337.64718683512
380867,0.0389490615182336,Low Risk,Approve,0,922500.0,0.45,16168.729162756723
371184,0.6077895137428719,High Risk,Decline,1,316125.0,0.45,86461.85701438443
322884,0.5948077450598189,High Risk,Decline,0,679500.0,0.45,181877.33824566615
413118,0.3515028122043167,High Risk,Decline,0,1256400.0,0.45,198732.65996407656
258213,0.0919085648482739,Low Risk,Approve,0,913500.0,0.45,37781.31329500419
202160,0.4407060483912037,High Risk,Decline,0,990432.0,0.45,196420.2178140885
353134,0.7148843302054405,High Risk,Decline,0,254700.0,0.45,81936.46750649657
117761,0.5100976023651057,High Risk,Decline,0,254700.0,0.45,58464.83669507659
213782,0.1467457195175232,Medium Risk,Manual Review,0,490495.5,0.45,32390.151780423286
150990,0.7149134449646926,High Risk,Decline,0,677664.0,0.45,218011.99714584905
281413,0.4239613534603159,High Risk,Decline,0,1012500.0,0.45,193167.39167035642
454817,0.4604739799886925,High Risk,Decline,0,343800.0,0.45,71239.92944405062
166796,0.1837933807462277,Medium Risk,Manual Review,0,808650.0,0.45,66881.03280319666
234413,0.1390661654644152,Medium Risk,Manual Review,0,495000.0,0.45,30976.988357198483
206381,0.0672597039432007,Low Risk,Approve,0,239850.0,0.45,7259.50799584951
115163,0.1313320216278329,Medium Risk,Manual Review,0,254700.0,0.45,15052.619658874066
267358,0.0695774696996292,Low Risk,Approve,0,163008.0,0.45,5103.7578813587215
334582,0.096150869745365,Low Risk,Approve,0,652311.0,0.45,28224.121497510958
385638,0.3225475549454851,High Risk,Decline,0,364896.0,0.45,52963.34067422448
176321,0.4485768782167995,High Risk,Decline,0,1546020.0,0.45,312078.97136733134
406774,0.2352193725844819,Medium Risk,Manual Review,0,675000.0,0.45,71447.88442253637
444292,0.2634847071945507,Medium Risk,Manual Review,0,679500.0,0.45,80567.03634241373
442802,0.4992724188155422,High Risk,Decline,1,213948.0,0.45,48068.25095733643
325317,0.4063124150284998,High Risk,Decline,0,585000.0,0.45,106961.74325625256
106020,0.226906491211495,Medium Risk,Manual Review,0,763870.5,0.45,77997.22870273663
124753,0.3362429794208958,High Risk,Decline,0,900000.0,0.45,136178.40666546283
226444,0.0480710108404378,Low Risk,Approve,0,180000.0,0.45,3893.751878075462
321103,0.2456969197657044,Medium Risk,Manual Review,0,126000.0,0.45,13931.015350715441
257539,0.8230805058175136,High Risk,Decline,1,592560.0,0.45,219476.06303725162
366509,0.4824246013979366,High Risk,Decline,0,180000.0,0.45,39076.39271323287
328496,0.1854577645616678,Medium Risk,Manual Review,0,810000.0,0.45,67599.35518272792
120091,0.1430394838801381,Medium Risk,Manual Review,0,239850.0,0.45,15438.609093893005
